airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,route,duration_category,price
Air_India,AI-773,Kolkata,Evening,one,Morning,Chennai,Economy,15.67,40,Kolkata → Chennai,Very Long (>12h),7420
AirAsia,I5-2473,Kolkata,Morning,one,Night,Mumbai,Economy,10.92,42,Kolkata → Mumbai,Long (6-12h),3379
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13.0,13,Mumbai → Hyderabad,Very Long (>12h),7584
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,42,Mumbai → Delhi,Short (<3h),2464
Air_India,AI-539,Chennai,Evening,one,Night,Bangalore,Economy,6.92,47,Chennai → Bangalore,Long (6-12h),6308
Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,Business,25.08,45,Kolkata → Hyderabad,Very Long (>12h),52175
GO_FIRST,G8-515,Hyderabad,Morning,one,Night,Bangalore,Economy,13.08,29,Hyderabad → Bangalore,Very Long (>12h),4452
Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Chennai,Economy,7.83,46,Hyderabad → Chennai,Long (6-12h),3864
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28.0,10,Kolkata → Delhi,Very Long (>12h),14889
Air_India,AI-506,Delhi,Morning,one,Night,Hyderabad,Economy,10.5,11,Delhi → Hyderabad,Long (6-12h),11310
Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Economy,12.67,47,Bangalore → Delhi,Very Long (>12h),4111
Vistara,UK-830,Hyderabad,Morning,one,Morning,Kolkata,Economy,22.25,12,Hyderabad → Kolkata,Very Long (>12h),10069
Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,9,Delhi → Hyderabad,Very Long (>12h),14355
Air_India,AI-610,Bangalore,Evening,one,Morning,Kolkata,Economy,13.67,34,Bangalore → Kolkata,Very Long (>12h),6042
Indigo,6E-6535,Bangalore,Morning,one,Night,Delhi,Economy,9.67,43,Bangalore → Delhi,Long (6-12h),4071
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,43,Delhi → Hyderabad,Very Long (>12h),53937
Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,Business,9.42,49,Kolkata → Hyderabad,Long (6-12h),89729
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.33,34,Hyderabad → Chennai,Long (6-12h),4359
Indigo,6E-255,Bangalore,Morning,one,Night,Kolkata,Economy,11.75,17,Bangalore → Kolkata,Long (6-12h),5178
Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.5,47,Delhi → Mumbai,Medium (3-6h),4107
Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,29,Delhi → Chennai,Long (6-12h),3349
AirAsia,I5-1529,Delhi,Morning,one,Night,Kolkata,Economy,11.5,8,Delhi → Kolkata,Long (6-12h),5953
Indigo,6E-6818,Mumbai,Evening,one,Night,Bangalore,Economy,4.08,9,Mumbai → Bangalore,Medium (3-6h),5103
Indigo,6E-6205,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.33,43,Delhi → Hyderabad,Short (<3h),3013
Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Business,21.83,11,Chennai → Kolkata,Very Long (>12h),55377
Air_India,AI-683,Mumbai,Night,one,Evening,Delhi,Economy,19.75,9,Mumbai → Delhi,Very Long (>12h),21903
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.25,30,Delhi → Mumbai,Short (<3h),34472
AirAsia,I5-371,Kolkata,Early_Morning,zero,Morning,Chennai,Economy,2.33,31,Kolkata → Chennai,Short (<3h),2966
Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Bangalore,Economy,20.58,46,Kolkata → Bangalore,Very Long (>12h),7053
Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,16.08,40,Kolkata → Delhi,Very Long (>12h),9353
Indigo,6E-5308,Mumbai,Afternoon,zero,Evening,Chennai,Economy,1.92,27,Mumbai → Chennai,Short (<3h),3000
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,13.08,17,Bangalore → Mumbai,Very Long (>12h),69244
Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,5.0,4,Bangalore → Delhi,Medium (3-6h),49465
Indigo,6E-7084,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,8.5,37,Chennai → Mumbai,Long (6-12h),4433
Indigo,6E-269,Chennai,Morning,one,Evening,Delhi,Economy,8.25,11,Chennai → Delhi,Long (6-12h),7877
Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Economy,30.300000000000004,11,Mumbai → Hyderabad,Very Long (>12h),11639
Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Business,12.42,38,Delhi → Mumbai,Very Long (>12h),53164
GO_FIRST,G8-306,Mumbai,Morning,one,Evening,Delhi,Economy,9.33,27,Mumbai → Delhi,Long (6-12h),4979
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,43,Delhi → Hyderabad,Very Long (>12h),39377
Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Business,2.42,14,Kolkata → Delhi,Short (<3h),28510
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Business,25.92,43,Delhi → Mumbai,Very Long (>12h),39622
Vistara,UK-826,Chennai,Afternoon,one,Night,Kolkata,Economy,10.25,31,Chennai → Kolkata,Long (6-12h),9216
Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,Business,2.25,34,Hyderabad → Delhi,Short (<3h),24234
Air_India,AI-9891,Hyderabad,Evening,one,Night,Delhi,Economy,4.75,41,Hyderabad → Delhi,Medium (3-6h),5410
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.67,9,Kolkata → Mumbai,Very Long (>12h),13103
Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Economy,13.0,8,Hyderabad → Bangalore,Very Long (>12h),12033
Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Business,10.25,22,Bangalore → Delhi,Long (6-12h),50361
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.58,36,Mumbai → Hyderabad,Very Long (>12h),45693
Indigo,6E-7223,Bangalore,Afternoon,one,Night,Delhi,Economy,9.0,8,Bangalore → Delhi,Long (6-12h),10061
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,13.0,44,Kolkata → Mumbai,Very Long (>12h),5523
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,12.75,15,Chennai → Delhi,Very Long (>12h),11448
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,Economy,20.5,29,Mumbai → Kolkata,Very Long (>12h),6171
Air_India,AI-732,Kolkata,Afternoon,one,Morning,Bangalore,Business,22.17,12,Kolkata → Bangalore,Very Long (>12h),52287
Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,21.58,29,Delhi → Mumbai,Very Long (>12h),3855
Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Business,15.83,26,Delhi → Mumbai,Very Long (>12h),50969
Indigo,6E-772,Delhi,Early_Morning,one,Evening,Chennai,Economy,11.92,9,Delhi → Chennai,Long (6-12h),7950
Air_India,AI-502,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.75,30,Delhi → Hyderabad,Long (6-12h),5950
Air_India,AI-891,Delhi,Evening,one,Afternoon,Kolkata,Economy,20.75,4,Delhi → Kolkata,Very Long (>12h),12150
AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,11,Mumbai → Delhi,Long (6-12h),5939
Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Economy,13.33,17,Hyderabad → Chennai,Very Long (>12h),4639
Vistara,UK-627,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,30.300000000000004,36,Delhi → Chennai,Very Long (>12h),6692
Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.33,41,Hyderabad → Kolkata,Long (6-12h),7767
Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,14,Delhi → Mumbai,Very Long (>12h),7468
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Business,14.0,46,Bangalore → Delhi,Very Long (>12h),57081
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Business,13.08,18,Bangalore → Delhi,Very Long (>12h),50361
AirAsia,I5-336,Mumbai,Night,one,Morning,Hyderabad,Economy,12.58,42,Mumbai → Hyderabad,Very Long (>12h),2105
Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.5,29,Delhi → Mumbai,Very Long (>12h),5355
Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Bangalore,Economy,7.92,40,Mumbai → Bangalore,Long (6-12h),2124
Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Business,9.58,37,Delhi → Kolkata,Long (6-12h),65529
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,20.58,6,Chennai → Mumbai,Very Long (>12h),61873
Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Business,10.5,43,Kolkata → Hyderabad,Long (6-12h),49207
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,19.42,20,Chennai → Mumbai,Very Long (>12h),78640
Indigo,6E-135,Kolkata,Morning,one,Evening,Mumbai,Economy,5.08,31,Kolkata → Mumbai,Medium (3-6h),4515
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.67,31,Bangalore → Kolkata,Long (6-12h),7421
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Business,9.17,42,Kolkata → Chennai,Long (6-12h),55983
Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.92,44,Delhi → Kolkata,Long (6-12h),10418
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,27,Mumbai → Delhi,Long (6-12h),6458
Vistara,UK-824,Chennai,Night,one,Early_Morning,Hyderabad,Business,11.33,12,Chennai → Hyderabad,Long (6-12h),41064
Air_India,AI-867,Mumbai,Night,one,Morning,Bangalore,Economy,14.17,7,Mumbai → Bangalore,Very Long (>12h),11617
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,45,Delhi → Hyderabad,Long (6-12h),46097
Indigo,6E-2513,Delhi,Morning,zero,Morning,Kolkata,Economy,2.17,14,Delhi → Kolkata,Short (<3h),5955
Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Business,12.08,27,Bangalore → Mumbai,Very Long (>12h),54684
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,15,Delhi → Mumbai,Long (6-12h),59033
GO_FIRST,G8-304,Chennai,Afternoon,one,Late_Night,Bangalore,Economy,10.83,43,Chennai → Bangalore,Long (6-12h),4612
Air_India,AI-503,Bangalore,Evening,one,Night,Mumbai,Economy,28.25,5,Bangalore → Mumbai,Very Long (>12h),9277
SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Delhi,Economy,7.58,16,Kolkata → Delhi,Long (6-12h),9136
Indigo,6E-6818,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.33,17,Mumbai → Hyderabad,Short (<3h),2901
GO_FIRST,G8-789,Kolkata,Morning,one,Night,Mumbai,Economy,11.5,18,Kolkata → Mumbai,Long (6-12h),5507
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Business,10.0,48,Chennai → Delhi,Long (6-12h),53440
Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Business,14.58,7,Hyderabad → Chennai,Very Long (>12h),41314
Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Economy,14.42,23,Chennai → Delhi,Very Long (>12h),4971
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,10.08,19,Hyderabad → Bangalore,Long (6-12h),6461
Air_India,AI-485,Delhi,Early_Morning,one,Afternoon,Chennai,Business,8.42,5,Delhi → Chennai,Long (6-12h),48948
Vistara,UK-841,Mumbai,Morning,one,Evening,Delhi,Business,5.67,43,Mumbai → Delhi,Medium (3-6h),47429
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,14,Bangalore → Mumbai,Long (6-12h),12214
Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Business,10.83,48,Mumbai → Delhi,Long (6-12h),50957
Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Chennai,Economy,30.300000000000004,47,Kolkata → Chennai,Very Long (>12h),14939
AirAsia,I5-749,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,43,Bangalore → Delhi,Short (<3h),4498
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,14.42,22,Hyderabad → Mumbai,Very Long (>12h),5060
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Delhi,Economy,5.83,6,Chennai → Delhi,Medium (3-6h),8523
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,46,Delhi → Mumbai,Short (<3h),2476
Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,6.75,43,Chennai → Kolkata,Long (6-12h),4079
Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Economy,9.25,47,Mumbai → Delhi,Long (6-12h),5232
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,12.25,37,Mumbai → Bangalore,Very Long (>12h),7897
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Business,6.0,23,Delhi → Mumbai,Medium (3-6h),53164
Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Business,7.67,43,Kolkata → Delhi,Long (6-12h),66063
Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,5,Delhi → Mumbai,Long (6-12h),13279
Indigo,6E-2615,Delhi,Morning,one,Evening,Kolkata,Economy,5.5,40,Delhi → Kolkata,Medium (3-6h),3754
Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Economy,12.25,18,Kolkata → Chennai,Very Long (>12h),7284
Indigo,6E-5316,Mumbai,Late_Night,one,Morning,Chennai,Economy,9.17,14,Mumbai → Chennai,Long (6-12h),8043
Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Business,22.42,5,Kolkata → Bangalore,Very Long (>12h),52287
Air_India,AI-671,Mumbai,Morning,one,Morning,Kolkata,Business,24.58,38,Mumbai → Kolkata,Very Long (>12h),43165
Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Business,7.08,18,Delhi → Chennai,Long (6-12h),57992
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Business,16.17,40,Delhi → Bangalore,Very Long (>12h),42457
AirAsia,I5-974,Hyderabad,Night,one,Morning,Kolkata,Economy,10.83,15,Hyderabad → Kolkata,Long (6-12h),5291
Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,21.83,38,Delhi → Kolkata,Very Long (>12h),7221
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Economy,9.83,9,Hyderabad → Chennai,Long (6-12h),15204
Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Hyderabad,Business,14.25,42,Kolkata → Hyderabad,Very Long (>12h),49207
Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,15.67,14,Hyderabad → Delhi,Very Long (>12h),51875
GO_FIRST,G8-801,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.75,41,Bangalore → Mumbai,Very Long (>12h),4663
Vistara,UK-817,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.75,17,Delhi → Chennai,Very Long (>12h),8719
Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Bangalore,Economy,21.0,35,Kolkata → Bangalore,Very Long (>12h),7053
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,2,Kolkata → Mumbai,Medium (3-6h),18039
Vistara,UK-824,Chennai,Night,one,Early_Morning,Hyderabad,Business,11.33,30,Chennai → Hyderabad,Long (6-12h),41064
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Business,5.58,28,Chennai → Delhi,Medium (3-6h),57920
Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Business,2.17,41,Mumbai → Delhi,Short (<3h),22140
Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Business,8.75,10,Bangalore → Kolkata,Long (6-12h),60508
GO_FIRST,G8-509,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,6.42,27,Hyderabad → Mumbai,Long (6-12h),3423
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.67,34,Chennai → Mumbai,Long (6-12h),49553
Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,16.17,5,Hyderabad → Delhi,Very Long (>12h),11488
GO_FIRST,G8-917,Chennai,Early_Morning,one,Night,Delhi,Economy,13.0,45,Chennai → Delhi,Very Long (>12h),6164
Vistara,UK-877,Mumbai,Morning,one,Evening,Bangalore,Economy,8.75,46,Mumbai → Bangalore,Long (6-12h),4658
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Business,13.08,22,Kolkata → Delhi,Very Long (>12h),68303
Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Business,17.08,47,Kolkata → Bangalore,Very Long (>12h),60978
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,4,Delhi → Mumbai,Long (6-12h),5954
Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Economy,15.92,36,Delhi → Chennai,Very Long (>12h),3988
Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,Business,12.5,13,Delhi → Bangalore,Very Long (>12h),54777
Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0,15,Delhi → Bangalore,Long (6-12h),6205
AirAsia,I5-798,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,32,Delhi → Hyderabad,Long (6-12h),2050
Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Business,2.83,32,Delhi → Chennai,Short (<3h),27864
Air_India,AI-526,Kolkata,Evening,one,Morning,Delhi,Economy,14.0,17,Kolkata → Delhi,Very Long (>12h),8134
Indigo,6E-847,Chennai,Evening,one,Night,Mumbai,Economy,6.75,9,Chennai → Mumbai,Long (6-12h),8980
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,17.75,5,Delhi → Mumbai,Very Long (>12h),11900
Vistara,UK-659,Hyderabad,Morning,one,Evening,Delhi,Economy,5.5,49,Hyderabad → Delhi,Medium (3-6h),5668
AirAsia,I5-1528,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,44,Bangalore → Delhi,Short (<3h),4498
Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,28.75,34,Hyderabad → Mumbai,Very Long (>12h),4783
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,36,Mumbai → Delhi,Very Long (>12h),5798
Air_India,AI-440,Chennai,Early_Morning,one,Night,Hyderabad,Economy,17.42,28,Chennai → Hyderabad,Very Long (>12h),4294
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,13.17,36,Chennai → Mumbai,Very Long (>12h),64113
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,37,Delhi → Mumbai,Short (<3h),2410
Indigo,6E-2015,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,48,Delhi → Bangalore,Short (<3h),4500
Indigo,6E-6433,Hyderabad,Night,one,Late_Night,Mumbai,Economy,4.5,33,Hyderabad → Mumbai,Medium (3-6h),2301
SpiceJet,SG-8903,Delhi,Morning,one,Morning,Kolkata,Economy,25.25,47,Delhi → Kolkata,Very Long (>12h),8176
Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,48,Delhi → Hyderabad,Very Long (>12h),5761
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,15.17,45,Bangalore → Hyderabad,Very Long (>12h),56476
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,27.0,44,Chennai → Mumbai,Very Long (>12h),49553
Indigo,6E-6212,Bangalore,Morning,one,Evening,Kolkata,Economy,6.67,48,Bangalore → Kolkata,Long (6-12h),3393
Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Business,17.33,39,Mumbai → Delhi,Very Long (>12h),41269
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,33,Bangalore → Mumbai,Long (6-12h),6568
AirAsia,I5-371,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,7.92,33,Kolkata → Bangalore,Long (6-12h),3862
Indigo,6E-676,Bangalore,Night,zero,Night,Kolkata,Economy,2.67,43,Bangalore → Kolkata,Short (<3h),3393
Air_India,AI-665,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.5,12,Delhi → Bangalore,Long (6-12h),10680
GO_FIRST,G8-537,Kolkata,Evening,two_or_more,Early_Morning,Chennai,Economy,15.25,27,Kolkata → Chennai,Very Long (>12h),13386
Air_India,AI-559,Hyderabad,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,30.300000000000004,14,Hyderabad → Kolkata,Very Long (>12h),10189
Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Business,8.08,46,Delhi → Kolkata,Long (6-12h),67769
Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Business,11.67,8,Mumbai → Kolkata,Long (6-12h),72125
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.83,43,Bangalore → Delhi,Long (6-12h),4111
GO_FIRST,G8-537,Kolkata,Evening,one,Night,Bangalore,Economy,7.25,32,Kolkata → Bangalore,Long (6-12h),7446
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,7.42,28,Chennai → Mumbai,Long (6-12h),4027
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,42,Chennai → Hyderabad,Very Long (>12h),6032
SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,27,Delhi → Kolkata,Medium (3-6h),9510
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.33,15,Kolkata → Mumbai,Long (6-12h),59254
Vistara,UK-838,Chennai,Night,one,Morning,Hyderabad,Economy,12.58,7,Chennai → Hyderabad,Very Long (>12h),11069
SpiceJet,SG-406,Kolkata,Night,zero,Night,Bangalore,Economy,2.67,15,Kolkata → Bangalore,Short (<3h),4387
GO_FIRST,G8-395,Bangalore,Morning,one,Night,Delhi,Economy,12.83,45,Bangalore → Delhi,Very Long (>12h),4250
Indigo,6E-519,Mumbai,Afternoon,one,Night,Kolkata,Economy,10.08,2,Mumbai → Kolkata,Long (6-12h),15131
Vistara,UK-867,Bangalore,Afternoon,two_or_more,Night,Hyderabad,Economy,30.300000000000004,35,Bangalore → Hyderabad,Very Long (>12h),10026
Air_India,AI-807,Delhi,Evening,one,Night,Mumbai,Economy,27.75,9,Delhi → Mumbai,Very Long (>12h),15195
GO_FIRST,G8-244,Mumbai,Evening,one,Morning,Kolkata,Economy,14.5,12,Mumbai → Kolkata,Very Long (>12h),7412
Vistara,UK-738,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,13.17,40,Kolkata → Mumbai,Very Long (>12h),6067
AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.17,16,Bangalore → Delhi,Long (6-12h),2723
Indigo,6E-6111,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,5,Chennai → Mumbai,Short (<3h),7457
Indigo,6E-541,Bangalore,Morning,one,Afternoon,Hyderabad,Economy,3.83,17,Bangalore → Hyderabad,Medium (3-6h),3105
Air_India,AI-671,Mumbai,Morning,zero,Morning,Chennai,Business,1.92,19,Mumbai → Chennai,Short (<3h),23484
GO_FIRST,G8-321,Mumbai,Afternoon,one,Night,Hyderabad,Economy,11.0,45,Mumbai → Hyderabad,Long (6-12h),5017
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,37,Kolkata → Mumbai,Very Long (>12h),6711
Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.08,45,Kolkata → Hyderabad,Long (6-12h),7322
Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Business,25.08,6,Delhi → Bangalore,Very Long (>12h),45033
GO_FIRST,G8-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.17,37,Delhi → Kolkata,Medium (3-6h),4327
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,15.92,48,Bangalore → Hyderabad,Very Long (>12h),6133
Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,13.67,31,Kolkata → Mumbai,Very Long (>12h),50271
Indigo,6E-6324,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.58,18,Kolkata → Delhi,Short (<3h),3999
Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,6.42,29,Mumbai → Delhi,Long (6-12h),53152
Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Business,24.08,42,Delhi → Kolkata,Very Long (>12h),73369
AirAsia,I5-338,Mumbai,Night,one,Morning,Kolkata,Economy,12.83,45,Mumbai → Kolkata,Very Long (>12h),2836
Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Business,12.33,49,Mumbai → Chennai,Very Long (>12h),61933
Indigo,6E-515,Chennai,Morning,one,Evening,Kolkata,Economy,6.75,21,Chennai → Kolkata,Long (6-12h),5042
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,30.300000000000004,16,Mumbai → Hyderabad,Very Long (>12h),8378
Vistara,UK-858,Bangalore,Early_Morning,one,Early_Morning,Hyderabad,Business,25.17,11,Bangalore → Hyderabad,Very Long (>12h),37985
